CustomerID,Age,Gender,IncomeTier,Region,Education,ContractLength,PaymentMethod,PlanType,TenureMonths,MonthlyCharges,TotalCharges,LoginsLastMonth,TicketsOpened,TicketsResolutionTime,RFMScore,UsageChangePct,CompetitorIndex,Churn,DeviceType,ChannelPreferred,CustomerSegment,AutoPay,Paperless,FamilyPlan,AddOnBundle,ReferralSource,SupportChannelPreferred,ComplaintCategory,DiscountType,ContractAutoRenew,DeviceOS,CityTier,PromoCodeUsed,PaymentDelinquencyStatus
15495,39,FALSE,low,South,Bachelors,Month-to-month,Mailed Check,Ultra,116,180.91,20985.56,21,6,16.07550723,5,0.514709325,0.266056721,0,Mobile,App,Gold,No,Yes,No,Movies,Email,Email,Technical,Loyalty,N,Linux,Tier-2,CYBER,Current
15496,38,TRUE,Medium,North,Bachelors,3-Year,Mailed Check,STANDARD,94,162.17,4913.795,80,9,28.11174429,6,-0.085112705,0.217400982,0,SmartTV,Web,Diamond,No,No,Yes,Movies,Search,Phone,Technical,Student,1,Android,Tier-1,SUMMER,90+
15497,29,1,low,West,High School,Month-to-month,Mailed Check,STANDARD,80,33.29,2663.2,9,17,2.998134353,9,0.800967034,0.671995398,0,Tablet,Phone,Silver,0,Yes,No,Movies,Billboard,Social,Technical,Loyalty,Y,Android,Tier-1,SUMMER,30+
15498,28,1,Very High,West,PhD,Month-to-month,Mailed Check,Standard,99,105.165,11499.84,8,13,22.91573711,3,-0.849131622,0.422631817,1,Desktop,App,Bronze,Yes,No,Yes,International,Affiliate,Chat,Technical,Loyalty,0,iOS,Tier-1,SUMMER,Current
15499,19,M,HIGH,Central,Diploma,M2M,Electronic Check,Ultra,59,133.82,7895.38,2,2,30.67666529,2,-0.435582632,0.945062784,0,Tablet,Phone,Silver,Yes,no,No,Movies,Search,Chat,Technical,Promo,0,Android,Tier-3,SPRING,Current
15500,67,M,High,East,PhD,Month-to-month,Electronic Check,Basic,86,64.12,5514.32,43,17,38.2483176,1,0.748120082,0.974968977,1,Mobile,Chat,Gold,No,No,Yes,Gamer,Search,Phone,Retention,Promo,No,iOS,Tier-1,SUMMER,90+
15501,58,M,Low,Central,Masters,3-Year,Electronic Check,Basic,105,191.54,20111.7,2,4,18.31109408,9,-0.51388886,0.301810475,1,Mobile,App,Gold,No,No,Yes,WorkFromHome,Search,Email,Technical,Promo,N,iOS,Tier-2,VIP,Current
15502,19,TRUE,Very High,North,PhD,One year,Credit Card,basic,54,117.32,6335.28,46,1,54.8819139,11,-0.3538755,0.897474422,0,Mobile,Web,Gold,Yes,yes,No,Movies,Unknown,Email,Technical,Loyalty,Y,Android,Tier-2,FLASH,Current
15503,49,FALSE,High,North,High School,M2M,Electronic Check,Standard,66,105.165,3810.84,3,17,12.33408397,14,0.241220377,0.008544762,0,Desktop,Phone,Silver,No,YES,Yes,Security,TV,Phone,Technical,Loyalty,N,Other,Tier-2,SUMMER,Current
15504,20,TRUE,Medium,North,Masters,Two year,paypal,Premium,76,152.5,11590,61,3,67.15765752,13,0.542500511,0.349429217,0,Desktop,Web,Bronze,1,Yes, ,Movies,Unknown,Phone,Technical,Loyalty,No,Android,Tier-2,SUMMER,Current
15505,33,1,Very High,North,Diploma,One year,cash,basic,2,105.165,23587.5513,96,15,31.83717865,11,0.335425253,0.33097623,0,Desktop,Email,Bronze,Yes,No,Yes,Music,Search,Phone,Technical,Loyalty,0,Android,Tier-2,SPRING,30+
15506,49,0,High,South,Masters,One year,paypal,Basic,95,75.52,7174.4,42,18,25.03919842,14,0.148381898,0.514960452,0,Desktop,Phone,Silver,0,No,Yes,Gamer,Radio,Chat,Technical,Loyalty,Yes,Linux,Tier-2,BLACKFRIDAY,Current
15507,21,Male,Very High,East,Masters,One year,cash,Premium,104,143.55,14929.2,31,2,30.88312142,13,0.697689881,0.755795292,1,Desktop,Web,Bronze,FALSE,No,No,Kids,Search,Chat,Technical,Loyalty,No,macOS,Tier-2,BLACKFRIDAY,Current
15508,40,M,High,West,Diploma,M2M,paypal,Ultra,98,141.93,13909.14,10,10,32.47119657,2,-0.156139483,0.776630973,0,Mobile,App,Bronze,No,Yes,Yes,Music,Friend,Phone,Technical,Loyalty,Y,Android,Tier-1,SUMMER,Current
15509,74,F,Medium,East,Diploma,3-Year,Bank Transfer,basic,103,62.75,6463.25,77,3,3.15196179,12,-0.358841697,0.58370615,1,Mobile,Web,Bronze,1,NO,No,Movies,Affiliate,Chat,Technical,Loyalty,Yes,Android,Tier-1,WELCOME,Current
15510,67,M,Medium,South,Bachelors,Two year,Electronic Check,Premium,14,188.3,2636.2,72,11,29.61550729,9,-0.263849264,0.93215291,0,Mobile,Web,Bronze,1,NO,Yes,WorkFromHome,Affiliate,Phone,Technical,Loyalty,Y,iOS,Tier-1,SUMMER,Current
15511,37,0,Medium,North,Diploma,Month-to-month,paypal,Premium,17,159.59,4913.795,68,2,24.41286875,3,-0.830148973,0.115068967,1,Mobile,Phone,Gold,FALSE,No,No,Sports,Friend,Phone,Technical,Loyalty,No,Android,Tier-1,WELCOME,30+
15512,42,M,Medium,South,Diploma,M2M,cash,basic,22,67.54,4913.795,33,12,51.74599951,6,-0.425740633,0.122050746,0,Tablet,App,Silver,Yes,No,No,Movies,Social,App,Technical,Loyalty,Y,iOS,Tier-1,SUMMER,Current
15513,47,0,Medium,West,High School,M2M,Electronic Check,Premium,101,177.93,4913.795,63,16,26.39328756,8,0.903855071,0.367752379,0,Mobile,In-Store,Silver,Yes,Yes,No,WorkFromHome,Affiliate,Phone,Technical,Loyalty,1,Android,Tier-2,CYBER,Current
15514,35,M,HIGH,East,Masters,M2M,Credit Card,Basic,40,98.69,3947.6,33,5,41.02296256,3,-0.870002659,0.508984094,0,Desktop,Web,Diamond,TRUE,Yes,Yes,Movies,Friend,Email,Service,Bundle,Y,iOS,Tier-1,CYBER,Current
15515,59,FALSE,High,North,Masters,Two year,Electronic Check,basic,107,145.58,15577.06,24,14,31.28571849,8,0.424111868,0.080178555,0,Desktop,Phone,Bronze,Yes,YES,No,Music,Friend,Phone,Retention,Promo,N,iOS,Tier-2,SUMMER,30+
15516,28,1,Medium,Central,Masters,3-Year,Bank Transfer,Ultra,21,119.18,2502.78,70,14,32.01500974,10,0.24008947,0.790151474,1,Desktop,Web,Bronze,Yes,NO,Yes,Movies,Unknown,Chat,Technical,Loyalty,No,Android,Tier-1,CYBER,30+
15517,46,0,Very High,West,Diploma,Month-to-month,Crypto,Basic,52,187.29,9739.08,9,15,67.43200456,8,0.882515596,0.921015192,1,Mobile,APP,Bronze,Yes,yes,No,Movies,Search,App,Technical,Loyalty,N,Windows,Tier-2,BLACKFRIDAY,30+
15518,34,Male,Very High,North,Diploma,M2M,cash,Ultra,24,24.82,595.68,80,5,39.77190152,5,-0.39162148,0.243400709,0,Mobile,In-Store,Bronze,Yes,No,Yes,Movies,Search,Chat,Technical,Loyalty,Yes,Android,Tier-4,SPRING,Current
15519,43,M,Medium,Central,Diploma,One year,Credit Card,basic,59,187.91,11086.69,11,10,70.81510824,6,-0.554437037,0.736338009,0,Mobile,App,Bronze,Yes,No,Yes,WorkFromHome,Search,Phone,Service,Loyalty,No,iOS,Tier-2,WELCOME,Current
15520,73,1,Very High,West,High School,M2M,Credit Card,Ultra,70,147.31,10311.7,55,10,18.5978217,3,0.40973093,0.716652168,1,Mobile,Web,Bronze,0,No,Yes,Security,Email,Chat,Retention,Intro,0,Android,Tier-3,SUMMER,60+
15521,74,FALSE,low,North,Diploma,One year,Mailed Check,Basic,100,48.45,4845,6,17,39.81003069,8,0.21262655,0.920934022,0,Console,Phone,Bronze,No,Yes, ,Movies,Event,Chat,Technical,Loyalty,Yes,ANDROID,Tier-2,FLASH,90+
15522,40,F,HIGH,Central,Bachelors,3-Year,Bank Transfer,basic,98,49.75,4875.5,91,4,52.80115638,6,0.913230194,0.414106875,0,Mobile,Web,Bronze,Yes,Yes,Yes,Kids,Social,Phone,Technical,Loyalty,Y,Android,Tier-1,SUMMER,Current
15523,73,Male,Very High,North,Masters,One year,Bank Transfer,Premium,36,105.165,1420.56,86,14,27.43154159,13,0.868484835,0.581716563,0,Tablet,Web,Bronze,TRUE,No,No,Movies,Search,Chat,Technical,Promo,Y,iOS,Tier-3,BLACKFRIDAY,Current
15524,69,1,low,East,Masters,Month-to-month,paypal,Standard,99,111.9,11078.1,95,19,33.56444185,4,-0.064200852,0.804845901,1,Desktop,App,Silver,No,No,Yes,Movies,Social,Email,Technical,Loyalty,0,iOS,Tier-1,SUMMER,Current
15525,65,FALSE,Low,East,Diploma,Two year,Mailed Check,basic,23,144.69,3327.87,70,4,22.53252962,1,-0.996784726,0.35466725,0,Mobile,Web,Gold,No,No,No,Movies,Radio,Chat,Service,Bundle,Unknown,iOS,Tier-3,SUMMER,Current
15526,49,0,Very High,Central,Diploma,Two year,cash,Ultra,0,46.51,0,21,9,68.02489787,8,-0.159027202,0.808141352,1,Desktop,web,Bronze,Yes,Yes,Yes,Movies,Email,Phone,Outage,Loyalty,1,iOS,Tier-1,SUMMER,60+
15527,62,Female,Very High,East,High School,3-Year,Credit Card,Basic,104,173.19,18011.76,74,3,36.69812887,9,0.315922721,0.908317204,0,SmartTV,App,Silver,0,Yes,No,Sports,Friend,Chat,Outage,Loyalty,Y,Android,Tier-1,SUMMER,Current
15528,19,F,HIGH,East,Diploma,3-Year,Crypto,Ultra,97,143.22,13892.34,27,7,44.77340191,12,0.619784935,0.597453748,0,Mobile,Phone,Platinum,Yes,No,No,WorkFromHome,Search,Email,Billing,Bundle,Y,Linux,Tier-3,BLACKFRIDAY,Current
15529,41,F,Low,West,PhD,Two year,cash,Basic,91,181.48,16514.68,32,1,64.22415452,8,-0.688856747,0.657815995,0,Tablet,App,Bronze,Yes,Yes,Yes,International,Search,Chat,Technical,Loyalty,Y,Android,Tier-4,SUMMER,Current
15530,48,Female,low,South,High School,One year,Electronic Check,STANDARD,57,69.94,3986.58,35,10,40.21229313,13,-0.12241466,0.918324948,0,Desktop,App,Bronze,Yes,YES,Yes,Movies,Social,Chat,Technical,Loyalty,1,Android,Tier-1,SUMMER,Current
15531,49,1,Low,East,Diploma,Month-to-month,cash,Basic,107,110.16,11787.12,46,1,36.72683132,14,0.635374046,0.560225492,0,Desktop,Web,Gold,Yes,Yes,No,WorkFromHome,Email,Phone,Outage,Employee,No,macOS,Tier-2,SPRING,Current
15532,19,1,Very High,Central,PhD,Month-to-month,paypal,Premium,47,181.08,8510.76,31,12,1.128579668,2,-0.622736698,0.367368091,0,Tablet,App,Gold,No,no,No,Movies,Search,Email,Technical,Intro,No,ANDROID,Tier-1,SUMMER,Current
15533,49,TRUE,Medium,West,Bachelors,One year,Credit Card,STANDARD,37,115.73,4282.01,88,19,64.98944848,11,0.053078783,0.124891318,0,Desktop,Web,Platinum,No,Yes,Yes,Gamer,Friend,Phone,Technical,Promo,Y,macOS,Tier-1,WELCOME,Current
15534,31,0,low,Central,Masters,Two year,Electronic Check,Basic,51,42.23,2153.73,21,18,48.46439287,1,-0.601384756,0.088522227,0,Mobile,Chat,Bronze,No,No,No,Kids,Unknown,Chat,Technical,Loyalty,No,Linux,Tier-2,WELCOME,Current
15535,21,F,Very High,East,Diploma,3-Year,Crypto,Basic,115,101.08,11624.2,16,11,15.07635915,10,-0.861979872,0.763606212,0,Mobile,App,Bronze,1,Yes,Yes,Movies,Affiliate,Social,Billing,Loyalty,Y,iOS,Tier-2,SUMMER,Current
15536,66,TRUE,Medium,North,Masters,M2M,Bank Transfer,Ultra,26,53.04,1379.04,5,18,25.13931278,7,-0.62510266,0.322067158,1,Desktop,Web,Bronze,No,NO,Yes,Security,Friend,Chat,Technical,Loyalty,FALSE,iOS,Tier-1,SUMMER,60+
15537,30,1,Medium,North,PhD,M2M,Mailed Check,STANDARD,12,20.18,242.16,9,14,65.39453543,11,0.043508367,0.274151463,0,Console,App,Bronze,FALSE,Yes,Yes,International,Affiliate,Phone,Retention,Loyalty,Unknown,macOS,Tier-3,SUMMER,Current
15538,53,Female,HIGH,East,Bachelors,Two year,paypal,Ultra,42,83.93,3525.06,62,2,57.81604356,12,0.060856865,0.472082833,0,Mobile,Web,Silver,1,No,No,Movies,Email,App,Service,Bundle,No,Android,Tier-2,SUMMER,Current
15539,52,TRUE,low,North,High School,One year,Electronic Check,Standard,79,179.17,4913.795,15,8,49.41423538,8,-0.099505899,0.711455178,0,Desktop,App,Silver,1,yes,Yes,Movies,Event,Chat,Technical,Loyalty,Yes,Android,Tier-1,SUMMER,Current
15540,61,1,Very High,South,Masters,Month-to-month,Credit Card,Premium,42,70.02,2940.84,93,18,36.30481964,4,-0.300961887,0.846226607,1,Mobile,Web,Platinum,N,Yes,No,Movies,Radio,Social,Technical,Loyalty,N,Android,Tier-3,SUMMER,30+
15541,71,F,High,Central,Diploma,One year,cash,basic,57,120.08,6844.56,41,16,26.33546523,8,-0.524223276,0.17194082,0,Tablet,In-Store,Gold,No,NO, ,Movies,Social,Social,Technical,Loyalty,Unknown,iOS,Tier-3,SUMMER,Current
15542,72,1,Medium,South,Bachelors,Two year,Mailed Check,basic,118,122.03,14399.54,26,19,64.78192674,10,-0.981913252,0.320521874,0,Mobile,Phone,Platinum,FALSE,Yes,Yes,Movies,Event,Email,Technical,Loyalty,Y,iOS,Tier-2,SUMMER,Current
15543,25,Male,HIGH,West,Bachelors,Two year,cash,Standard,7,107.85,754.95,59,3,55.76994368,6,-0.991788283,0.865292666,1,Mobile,Phone,Silver,FALSE,YES,No,International,Social,Phone,Billing,Loyalty,Yes,ANDROID,Tier-1,SUMMER,Current
15544,19,Female,Low,East,Diploma,One year,Credit Card,Basic,105,75.42,7919.1,98,6,9.808923644,3,-0.145669367,0.708509462,0,Tablet,App,Silver,Yes,Yes,No,Movies,TV,Chat,Technical,Promo,Yes,Android,Tier-1,VIP,Current
15545,23,FALSE,High,Central,Diploma,One year,paypal,Standard,29,119.88,3476.52,90,12,53.3349469,14,0.086639858,0.318067935,0,Console,web,Gold,No,YES,Yes,Movies,Friend,Social,Technical,Loyalty,Yes,ANDROID,Tier-2,SUMMER,Current
15546,48,Female,low,East,Diploma,3-Year,Bank Transfer,STANDARD,19,38.87,738.53,0,15,34.95046844,11,0.135946915,0.120124339,0,Mobile,App,Silver,0,Yes, ,WorkFromHome,Search,Phone,Retention,Loyalty,Yes,Android,Tier-2,SUMMER,60+
15547,71,FALSE,Low,East,High School,M2M,Electronic Check,basic,21,105.165,3608.22,36,2,14.00530332,7,0.376164611,0.631407587,0,Desktop,In-Store,Gold,0,No,No,Music,TV,Phone,Retention,Loyalty,Yes,Android,Tier-2,SUMMER,Current
15548,27,M,low,South,Diploma,Two year,Mailed Check,Ultra,32,105.165,2541.12,16,9,51.1361962,8,0.157941862,0.370757358,0,Mobile,Phone,Gold,Yes,yes,No,Sports,Search,Chat,Billing,Loyalty,Y,Windows,Tier-2,SUMMER,Current
15549,49,1,low,North,Diploma,3-Year,Credit Card,STANDARD,47,70.22,24975.04404,46,3,57.71758834,1,0.254555154,0.594547414,0,Mobile,Web,Bronze,No,Yes,Yes,International,Event,Community,Technical,Loyalty,Y,iOS,Tier-1,SUMMER,Current
15550,38,0,Medium,North,Diploma,One year,Credit Card,Premium,85,105.165,4913.795,58,11,53.95569331,14,0.612121761,0.83646029,1,Mobile,Web,Silver,TRUE,Yes,No,Movies,TV,Email,Technical,Loyalty,No,Android,Tier-3,SUMMER,90+
15551,59,FALSE,Medium,Central,Bachelors,One year,Bank Transfer,Ultra,31,145.7,4913.795,85,13,69.80616983,10,0.151745579,0.463391821,0,Mobile,App,Bronze,Yes,No,No,Music,Social,Phone,Technical,Bundle,N,iOS,Tier-3,VIP,Current
15552,27,Female,low,Central,PhD,Two year,Bank Transfer,STANDARD,78,105.165,13763.88,57,2,52.28800197,9,0.494712957,0.778860566,1,Desktop,APP,Platinum,No,No,Yes,Security,TV,Chat,Billing,Bundle,Y,iOS,Tier-3,SUMMER,30+
15553,49,1,Medium,Central,Bachelors,3-Year,Electronic Check,Standard,16,121.41,4913.795,77,14,27.88671478,5,-0.300670874,0.393505844,0,Mobile,App,Silver,FALSE,yes,Yes,Movies,Social,Community,Technical,Loyalty,Y,Android,Tier-2,SUMMER,Current
15554,20,Male,HIGH,West,Masters,Two year,Bank Transfer,STANDARD,37,73,2701,30,0,62.57825668,7,0.708305009,0.257168688,0,Mobile,Email,Gold,Yes,Yes,Yes,WorkFromHome,Event,Social,Technical,Loyalty,Y,Android,Tier-1,SUMMER,Current
15555,49,TRUE,low,North,High School,One year,cash,basic,29,81.56,2365.24,33,3,16.75608919,14,-0.317210189,0.569480088,0,Tablet,Web,Silver,0,yes,No,Movies,Event,Email,Billing,Loyalty,1,Android,Tier-1,BLACKFRIDAY,Current
15556,37,F,HIGH,West,Diploma,Month-to-month,Bank Transfer,Basic,74,166.76,12340.24,87,7,61.61994823,6,-0.990138965,0.328445288,0,Mobile,Web,Bronze,0,Yes,Yes,Gamer,Friend,Phone,Technical,Loyalty,N,ANDROID,Tier-3,SUMMER,Current
15557,27,F,High,Central,Diploma,3-Year,Bank Transfer,Basic,69,105.165,4913.795,57,6,46.91301633,14,0.11040241,0.854031388,0,Mobile,phone,Bronze,No,Yes, ,Kids,Social,Social,Technical,Promo,0,iOS,Tier-2,SUMMER,Current
15558,46,M,HIGH,South,Bachelors,M2M,Electronic Check,Premium,42,80.62,3386.04,88,10,3.568402994,12,0.666129036,0.977588237,0,Tablet,Phone,Bronze,No,No,No,Security,TV,Email,Technical,Loyalty,Y,ANDROID,Tier-2,SUMMER,30+
15559,58,M,low,Central,Bachelors,M2M,paypal,STANDARD,109,81.85,8921.65,70,13,8.17858306,12,0.13524109,0.285903315,0,Tablet,Web,Bronze,TRUE,Yes,Yes,Security,Email,Chat,Technical,Promo,Y,Android,Tier-3,SUMMER,Current
15560,69,FALSE,HIGH,South,Bachelors,Month-to-month,paypal,Premium,82,144.52,11850.64,58,2,15.57851949,9,0.066059565,0.118622741,0,Mobile,Chat,Diamond,0,No,No,Movies,Unknown,Email,Service,Loyalty,Y,Android,Tier-2,SUMMER,Current
15561,68,FALSE,Very High,North,High School,3-Year,Credit Card,STANDARD,13,105.86,1376.18,47,13,13.33170229,11,0.446638646,0.010303419,0,Desktop,App,Platinum,Yes,Yes,Yes,Movies,Friend,Phone,Billing,Loyalty,No,Android,Tier-2,SUMMER,Current
15562,63,0,Medium,East,Masters,One year,cash,STANDARD,87,105.76,9201.12,50,2,65.98871808,8,-0.387866304,0.675908131,0,Mobile,App,Silver,1,No,No,Music,Billboard,Chat,Technical,Student,0,iOS,Tier-2,SUMMER,Current
15563,51,FALSE,low,East,Diploma,Month-to-month,Electronic Check,STANDARD,6,101.47,4913.795,2,8,62.89639961,13,0.116305805,0.673952404,0,Tablet,Web,Silver,Yes,No,No,WorkFromHome,Social,Phone,Technical,Loyalty,Y,Android,Tier-2,SUMMER,Current
15564,54,Female,HIGH,Central,Diploma,One year,Bank Transfer,Premium,109,60.32,6574.88,3,11,22.75654589,13,-0.640516945,0.144152983,0,Tablet,Phone,Silver,1,No,No,Movies,Social,Phone,Technical,Student,Yes,iOS,Tier-2,SUMMER,Current
15565,37,0,High,North,Masters,M2M,Credit Card,Ultra,109,105.165,4139.82,67,0,48.70041309,10,0.060570408,0.06189605,0,Mobile,web,Silver,Yes,No,No,Movies,Friend,Chat,Technical,Bundle,Y,Windows,Tier-3,SUMMER,Current
15566,78,Female,Low,South,Masters,3-Year,paypal,basic,82,46.25,4913.795,74,16,20.87457805,12,-0.552861913,0.791146719,1,Desktop,Chat,Gold,1,YES,Yes,Movies,Friend,Chat,Retention,Loyalty,Yes,Android,Tier-2,CYBER,Current
15567,49,Female,Medium,East,Bachelors,Two year,Bank Transfer,Ultra,116,49.03,4913.795,4,19,19.80438958,12,-0.828632114,0.573261119,0,Desktop,APP,Bronze,TRUE,no,Yes,Kids,Billboard,Phone,Billing,Intro,No,iOS,Tier-3,SUMMER,Current
15568,25,Male,High,East,Diploma,Two year,Bank Transfer,Ultra,65,23.04,1497.6,20,0,65.18088628,12,-0.84857034,0.170196316,0,Desktop,Web,Bronze,No,no,No,International,Friend,Chat,Technical,Loyalty,No,iOS,Tier-2,FLASH,Current
15569,24,M,High,North,Masters,One year,paypal,basic,23,187.98,4913.795,36,18,21.57661971,8,-0.516352014,0.654454177,1,Desktop,Web,Gold,No,NO,No,Movies,Search,Phone,Technical,Loyalty,N,Android,Tier-2,SUMMER,Current
15570,23,M,High,South,PhD,Month-to-month,Credit Card,Basic,0,87.78,0,70,8,54.44985626,10,0.863895333,0.340139237,0,Tablet,App,Bronze,No,No,No,Gamer,Email,Email,Technical,Intro,N,Android,Tier-2,SUMMER,Current
15571,28,F,Very High,East,Bachelors,3-Year,paypal,STANDARD,101,47.31,4778.31,17,7,70.66198019,7,0.462784563,0.541334579,0,Tablet,Phone,Bronze,1,no,No,Movies,Search,Phone,Technical,Loyalty,Y,Linux,Tier-3,SUMMER,Current
15572,61,M,low,North,Bachelors,3-Year,Bank Transfer,basic,39,191.05,7450.95,51,9,63.79662978,9,-0.762970719,0.387012943,0,Mobile,Web,Bronze,No,YES,No,Movies,Event,Email,Billing,Loyalty,Yes,iOS,Tier-1,SUMMER,Current
15573,35,M,Very High,North,Diploma,Month-to-month,cash,basic,47,11.06,519.82,93,0,68.54094604,7,0.413600788,0.765967523,1,Tablet,App,Bronze,FALSE,Yes,Yes,Movies,Email,Phone,Technical,Loyalty,No,Android,Tier-4,SUMMER,90+
15574,68,Male,HIGH,West,Bachelors,Two year,Mailed Check,basic,13,195.82,2545.66,98,6,8.638546782,2,0.696438236,0.622984436,0,Mobile,Phone,Bronze,FALSE,Yes,No,Gamer,Unknown,Phone,Technical,Student,N,iOS,Tier-3,BLACKFRIDAY,Current
15575,59,0,Low,North,Bachelors,Month-to-month,Crypto,basic,25,135.75,3393.75,27,17,54.25833423,1,0.624366846,0.729177626,1,Mobile,Web,Bronze,Yes,No,Yes,Movies,Event,Chat,Technical,Promo,N,Android,Tier-2,SUMMER,Current
15576,74,Female,low,East,High School,Month-to-month,Credit Card,Basic,37,112.98,4180.26,60,3,11.08929401,14,-0.368169007,0.401314145,0,Mobile,In-Store,Bronze,Yes,No,No,Kids,TV,Chat,Billing,Loyalty,Yes,iOS,Tier-2,SUMMER,Current
15577,49,0,low,South,High School,3-Year,Mailed Check,Premium,108,144.22,15575.76,51,7,55.72588026,5,0.240554613,0.223551716,0,Mobile,Chat,Gold,Yes,Yes, ,Movies,Email,Email,Technical,Employee,Y,Android,Tier-2,FLASH,30+
15578,42,TRUE,HIGH,North,PhD,One year,Crypto,STANDARD,113,62.7,7085.1,92,2,41.11927856,5,-0.47798598,0.94011035,0,SmartTV,In-Store,Bronze,No,Yes,No,Movies,Email,Email,Technical,Loyalty,N,Linux,Tier-2,SUMMER,Current
15579,38,TRUE,low,East,High School,3-Year,Electronic Check,basic,39,21.68,845.52,12,11,49.27870029,10,0.851974337,0.429104996,0,Console,Web,Gold,Yes,No,No,Movies,Social,Chat,Technical,Loyalty,Y,Windows,Tier-1,FLASH,Current
15580,63,FALSE,High,West,Masters,3-Year,cash,Basic,13,105.165,430.3,76,6,41.72246907,1,-0.204956231,0.756726311,0,Mobile,Web,Bronze,1,Yes,No,Movies,Social,Phone,Outage,Loyalty,N,Android,Tier-2,SUMMER,Current
15581,20,Male,Low,South,High School,Month-to-month,Mailed Check,Standard,110,105.165,10631.5,92,9,54.39194887,11,0.358065115,0.861923991,0,Mobile,App,Silver,Yes,No,Yes,Movies,Affiliate,App,Technical,Loyalty,Y,iOS,Tier-3,SUMMER,Current
15582,35,1,High,Central,Bachelors,One year,Mailed Check,Premium,110,74.67,8213.7,66,9,0.897164469,12,-0.788770882,0.2760139,1,Desktop,phone,Silver,Yes,Yes,Yes,Movies,Email,Phone,Technical,Loyalty,No,iOS,Tier-1,SUMMER,Current
15583,41,F,low,Central,High School,M2M,Mailed Check,Basic,6,114.03,684.18,1,8,35.13022742,7,0.916142399,0.506974442,0,Tablet,Web,Bronze,Yes,YES,Yes,Movies,Social,Phone,Technical,Loyalty,Y,Linux,Tier-2,CYBER,60+
15584,64,F,Low,North,PhD,M2M,cash,STANDARD,117,181.43,21227.31,15,2,44.31014742,9,0.249175427,0.103725488,1,Desktop,In-Store,Bronze,FALSE,NO,No,Movies,Unknown,Phone,Technical,Promo,N,iOS,Tier-1,SUMMER,Current
15585,55,F,low,Central,PhD,Month-to-month,Credit Card,Standard,44,135.63,5967.72,66,12,65.03946175,1,-0.416781811,0.911367145,1,SmartTV,Phone,Silver,No,Yes,Yes,Movies,Affiliate,Chat,Technical,Loyalty,0,Android,Tier-1,SUMMER,30+
15586,49,0,Medium,South,Bachelors,One year,Credit Card,Ultra,56,154.61,8658.16,21,7,50.78246076,7,-0.375916768,0.399648393,0,Mobile,Phone,Bronze,Yes,No,Yes,Movies,Social,Phone,Technical,Bundle,N,Android,Tier-2,SUMMER,Current
15587,44,Female,HIGH,South,Masters,One year,Credit Card,Ultra,58,194.94,11306.52,79,2,26.96310562,7,-0.395339261,0.265415803,0,Mobile,Chat,Bronze,No,No,No,Movies,Social,Phone,Technical,Intro,N,Android,Tier-1,FLASH,Current
15588,29,Female,low,East,PhD,One year,cash,basic,2,190.87,381.74,1,0,64.68994493,10,-0.645412642,0.45565365,0,Desktop,Chat,Gold,Yes,No,Yes,Security,Search,Phone,Service,Promo,Y,Windows,Tier-3,SUMMER,Current
15589,24,Female,High,Central,High School,One year,Mailed Check,Ultra,16,67.91,1086.56,85,3,19.72232623,13,0.314047813,0.00885859,0,Mobile,App,Gold,Yes,No, ,Movies,Email,Chat,Technical,Loyalty,0,Windows,Tier-2,SUMMER,Current
15590,34,F,low,Central,PhD,One year,Bank Transfer,basic,13,54.6,709.8,2,14,19.16114868,3,-0.731479016,0.385846053,1,Mobile,APP,Silver,No,No,No,Movies,Social,Phone,Service,Bundle,0,Android,Tier-1,SUMMER,60+
15591,18,FALSE,High,East,Masters,3-Year,Crypto,STANDARD,103,142.3,14656.9,98,9,65.93485707,3,0.89609877,0.706019134,0,Mobile,Web,Bronze,0,Yes,Yes,Movies,TV,Phone,Technical,Loyalty,Y,Android,Tier-1,SUMMER,Current
15592,75,F,Low,Central,Masters,3-Year,cash,Standard,119,105.165,9953.16,89,14,28.2785189,6,-0.712990605,0.972815358,0,SmartTV,App,Bronze,1,yes, ,Movies,Social,Phone,Other,Loyalty,Yes,Windows,Tier-1,SUMMER,Current
15593,49,0,low,Central,Masters,One year,cash,Basic,59,127.66,7531.94,35,6,56.04617823,6,0.305004394,0.595487459,0,Desktop,App,Platinum,No,NO,No,Movies,Email,Email,Technical,Loyalty,N,Android,Tier-3,SUMMER,30+
15594,43,0,High,South,Diploma,Month-to-month,Credit Card,Premium,35,105.165,1178.1,40,0,27.27409051,9,-0.233063066,0.306281782,0,Mobile,phone,Bronze,No,Yes,Yes,Kids,Social,Chat,Service,Loyalty,Y,Android,Tier-3,SUMMER,Current
