CustomerID,Age,Gender,IncomeTier,Region,Education,ContractLength,PaymentMethod,PlanType,TenureMonths,MonthlyCharges,TotalCharges,LoginsLastMonth,TicketsOpened,TicketsResolutionTime,RFMScore,UsageChangePct,CompetitorIndex,Churn,DeviceType,ChannelPreferred,CustomerSegment,AutoPay,Paperless,FamilyPlan,AddOnBundle,ReferralSource,SupportChannelPreferred,ComplaintCategory,DiscountType,ContractAutoRenew,DeviceOS,CityTier,PromoCodeUsed,PaymentDelinquencyStatus
7459,60.0,Male,low,Central,bachelors,2 years,Mailed Check,standard,1.0,120.74,120.74,57.0,1,32.43776764,11,0.959724311,0.581261457,1,mobile,in-store,platinum,no,yes,no,movies,search,phone,technical,loyalty,unknown,ios,tier-1,summer,current
7460,64.0,Female,medium,North,bachelors,Every month,Credit Card,premium,89.0,66.54,5922.06,88.0,6,61.10148943,3,-0.410737715,0.122402298,0,desktop,chat,silver,no,yes,no,movies,search,email,technical,bundle,no,ios,tier-2,summer,30+
7461,61.0,Male,low,West,diploma,2 years,Crypto,basic,74.0,49.79,3684.46,86.0,7,58.87776518,7,-0.546348427,0.796915473,0,mobile,web,silver,no,no,yes,movies,search,chat,technical,loyalty,no,windows,tier-2,summer,current
7462,52.0,Male,low,Central,masters,Every month,Mailed Check,ultra,72.0,123.53,8894.16,2.0,4,12.54451438,13,-0.533633906,0.393750187,0,tablet,app,bronze,yes,yes,yes,movies,unknown,phone,technical,loyalty,no,ios,tier-3,summer,current
7463,34.0,Female,low,Central,high school,3 years,Bank Transfer,ultra,44.0,11.11,488.84,25.0,0,35.12153484,10,0.209871801,0.1995784,0,desktop,app,platinum,no,no,no,international,search,phone,technical,intro,no,ios,tier-1,summer,60+
7464,49.0,Male,high,Central,diploma,Every month,cash,standard,57.0,35.23,2008.11,41.0,15,65.13687407,3,0.839720298,0.129118931,0,desktop,phone,silver,yes,no,no,movies,affiliate,phone,technical,loyalty,yes,ios,tier-3,blackfriday,90+
7465,36.0,Female,low,West,diploma,Every month,Mailed Check,premium,61.0,190.22,11603.42,55.0,18,44.31046855,6,-0.762043402,0.050415243,0,desktop,web,bronze,yes,no,no,kids,search,phone,billing,loyalty,yes,ios,tier-1,welcome,current
7466,37.0,Female,high,West,bachelors,Every month,Crypto,ultra,102.0,186.6,19033.2,59.0,0,10.16547415,2,0.236166695,0.532077026,0,desktop,app,bronze,yes,no,yes,movies,email,chat,technical,loyalty,yes,android,tier-2,summer,current
7467,53.0,Female,medium,Central,diploma,Every month,Mailed Check,premium,115.0,68.39,7864.85,80.0,4,70.27688218,5,-0.1332492,0.84103752,1,desktop,app,platinum,no,yes,no,security,search,phone,service,promo,no,android,tier-2,summer,current
7468,52.0,Male,high,East,high school,1 year,Bank Transfer,basic,89.0,85.47,7606.83,14.0,18,22.28640011,11,0.124275415,0.704426382,0,mobile,phone,bronze,no,no,unknown,gamer,friend,chat,technical,intro,unknown,android,tier-3,summer,30+
7469,49.0,Male,high,South,diploma,Every month,Crypto,basic,22.0,164.47,3618.34,45.0,14,33.08710257,7,-0.645361406,0.335887578,0,tablet,phone,silver,yes,no,no,workfromhome,friend,email,technical,loyalty,no,android,tier-1,summer,current
7470,75.0,Female,very high,South,phd,1 year,Crypto,standard,26.0,107.21,2787.46,78.0,0,30.58880476,3,0.642331544,0.767297989,0,mobile,chat,silver,no,no,yes,music,event,email,technical,loyalty,yes,android,tier-3,welcome,60+
7471,65.0,Female,low,West,diploma,2 years,Crypto,premium,66.0,157.14,4913.795,17.0,11,54.68444925,3,-0.229981147,0.617162108,0,tablet,chat,silver,yes,no,unknown,workfromhome,search,social,technical,loyalty,yes,ios,tier-2,summer,current
7472,61.0,Female,low,East,masters,Every month,Mailed Check,standard,26.0,183.5,4771.0,26.0,4,67.87960068,5,0.436966812,0.45635329,0,desktop,in-store,platinum,no,no,no,gamer,social,phone,technical,bundle,yes,android,tier-3,summer,current
7473,57.0,Female,low,East,masters,3 years,paypal,ultra,12.0,134.69,1616.28,7.0,8,12.54197337,8,-0.981364063,0.337712018,0,smarttv,web,gold,no,no,no,gamer,social,chat,technical,loyalty,yes,ios,tier-2,summer,current
7474,41.0,Male,medium,East,diploma,1 year,Credit Card,ultra,80.0,105.165,8238.4,62.0,14,26.63672572,4,0.097185988,0.635585938,0,smarttv,app,gold,no,no,no,movies,friend,phone,technical,loyalty,no,android,tier-2,summer,current
7475,78.0,Male,very high,North,phd,Every month,Mailed Check,standard,116.0,134.08,15553.28,80.0,8,47.37250549,8,-0.675324813,0.840010353,1,tablet,phone,gold,yes,yes,no,workfromhome,radio,email,billing,loyalty,yes,ios,tier-3,flash,current
7476,78.0,Female,high,North,high school,Every month,cash,standard,86.0,56.56,4864.16,53.0,8,37.08671531,1,0.329443118,0.242974663,0,smarttv,chat,gold,no,no,no,movies,email,phone,technical,loyalty,yes,android,tier-2,flash,current
7477,34.0,Female,very high,Central,phd,Every month,Electronic Check,basic,56.0,119.99,4913.795,18.0,5,7.510744752,12,0.950698308,0.712566417,0,desktop,app,silver,no,yes,yes,movies,social,email,technical,loyalty,yes,ios,tier-3,summer,current
7478,24.0,Male,low,East,diploma,1 year,Credit Card,ultra,105.0,177.05,18590.25,20.0,0,45.71663515,6,0.238581562,0.474031994,0,mobile,phone,silver,no,yes,yes,movies,billboard,phone,outage,loyalty,yes,other,tier-2,summer,current
7479,60.0,Male,low,South,bachelors,2 years,Credit Card,standard,5.0,88.23,441.15,2.0,5,70.90331664,7,0.89023323,0.882979067,0,desktop,phone,platinum,yes,yes,yes,kids,friend,email,technical,loyalty,no,ios,tier-1,summer,current
7480,67.0,Male,low,North,diploma,2 years,Electronic Check,basic,85.0,86.74,7372.9,39.0,12,0.763896788,6,0.264048016,0.504082748,0,tablet,email,diamond,yes,yes,yes,movies,affiliate,social,technical,employee,yes,ios,tier-3,summer,current
7481,18.0,Female,low,West,diploma,3 years,Crypto,basic,25.0,44.41,1110.25,85.0,18,56.62503616,13,-0.138014605,0.033810554,0,desktop,app,silver,yes,yes,yes,movies,friend,phone,technical,intro,no,android,tier-1,summer,current
7482,52.0,Male,low,West,phd,2 years,cash,basic,90.0,17.77,4913.795,30.0,8,7.11850579,3,0.109099905,0.181873976,0,mobile,web,silver,no,no,yes,movies,social,phone,technical,loyalty,yes,macos,tier-1,blackfriday,60+
7483,49.0,Male,medium,East,masters,2 years,Electronic Check,basic,4.0,120.92,483.68,17.0,11,21.71787008,10,-0.722199571,0.79193075,0,console,in-store,bronze,yes,no,yes,security,search,phone,technical,bundle,yes,android,tier-1,blackfriday,current
7484,53.0,Male,medium,Central,diploma,Every month,Crypto,basic,30.0,195.15,5854.5,49.0,7,38.01685536,9,-0.835575669,0.79448803,1,smarttv,in-store,diamond,no,no,no,music,search,email,technical,loyalty,no,windows,tier-1,summer,90+
7485,30.0,Male,low,East,diploma,Every month,Bank Transfer,basic,101.0,105.165,19081.901250000003,10.0,4,62.15814866,3,0.567197754,0.969572511,0,desktop,chat,gold,no,yes,yes,movies,friend,chat,technical,intro,yes,android,tier-2,cyber,90+
7486,23.0,Female,low,West,masters,2 years,Credit Card,premium,113.0,37.01,4182.13,21.0,4,69.87056492,7,-0.111649026,0.344122052,0,mobile,web,bronze,no,yes,yes,movies,friend,chat,service,bundle,yes,android,tier-1,newyear,current
7487,75.0,Female,very high,West,masters,Every month,Electronic Check,basic,99.0,74.78,7403.22,79.0,14,30.82297977,14,0.26875268,0.464516693,1,desktop,email,silver,yes,yes,yes,movies,email,app,technical,employee,no,android,tier-2,summer,current
7488,31.0,Male,low,Central,masters,Every month,Crypto,basic,85.0,174.1,14798.5,67.0,10,13.78326841,6,-0.862223873,0.591579227,0,mobile,web,bronze,yes,no,yes,music,email,app,billing,loyalty,no,ios,tier-2,newyear,current
7489,54.0,Female,high,North,phd,3 years,Credit Card,ultra,104.0,22.32,2321.28,59.0,9,14.2586512,11,-0.038062165,0.180906723,0,smarttv,phone,bronze,yes,no,no,movies,social,email,technical,loyalty,yes,ios,tier-3,summer,current
7490,65.0,Male,high,Central,high school,Every month,Crypto,standard,10.0,172.88,1728.8,99.0,2,5.667650078,10,-0.527875496,0.883732581,0,desktop,phone,bronze,no,no,no,international,social,chat,technical,loyalty,yes,ios,tier-1,summer,current
7491,32.0,Male,low,South,diploma,Every month,Mailed Check,standard,95.0,157.95,15005.25,2.0,10,9.672906797,12,-0.6688966,0.729683417,0,smarttv,web,silver,yes,yes,no,music,event,email,service,loyalty,yes,android,tier-3,spring,current
7492,64.0,Male,very high,West,diploma,1 year,Mailed Check,basic,94.0,157.66,14820.04,81.0,14,60.07256965,10,0.571183793,0.421587042,0,mobile,email,diamond,no,yes,yes,movies,email,phone,technical,loyalty,no,ios,tier-1,summer,current
7493,79.0,Female,low,South,diploma,Every month,Electronic Check,standard,2.0,105.165,24.7,51.0,4,48.61714402,9,-0.453384057,0.297071866,0,console,phone,platinum,yes,yes,yes,sports,friend,email,technical,loyalty,no,android,tier-2,summer,current
7494,21.0,Female,low,West,phd,2 years,Crypto,ultra,67.0,37.81,2533.27,29.0,15,35.95266068,6,0.442651026,0.936730217,0,smarttv,phone,gold,no,yes,yes,movies,tv,email,technical,bundle,no,ios,tier-2,blackfriday,current
7495,57.0,Female,medium,West,diploma,Every month,Electronic Check,premium,24.0,43.58,4913.795,10.0,18,49.90935343,10,0.496871813,0.566027228,0,smarttv,email,bronze,yes,no,yes,gamer,billboard,email,technical,intro,no,macos,tier-2,summer,current
7496,76.0,Male,high,East,masters,2 years,Credit Card,standard,23.0,88.28,2030.44,47.0,6,10.90471385,2,0.178073437,0.723680626,0,mobile,app,silver,yes,no,unknown,security,friend,community,service,promo,yes,android,tier-2,summer,current
7497,33.0,Female,low,West,high school,Every month,paypal,ultra,19.0,105.165,1333.61,20.0,16,62.42601382,13,0.636911597,0.523214558,0,desktop,email,gold,no,yes,no,movies,billboard,phone,service,loyalty,yes,ios,tier-2,vip,current
7498,45.0,Male,high,West,high school,1 year,Bank Transfer,basic,98.0,180.39,17678.22,32.0,18,9.99619296,10,-0.168827367,0.015128331,0,mobile,app,silver,yes,yes,unknown,sports,email,phone,technical,loyalty,no,android,tier-3,spring,current
7499,33.0,Male,low,West,bachelors,3 years,Credit Card,ultra,117.0,80.2,9383.4,72.0,16,34.73456099,14,-0.561832498,0.591376567,0,tablet,web,bronze,no,no,no,sports,unknown,chat,technical,promo,yes,android,tier-3,summer,current
7500,79.0,Male,low,West,bachelors,3 years,Electronic Check,basic,81.0,103.57,8389.17,87.0,16,33.12563944,1,0.101792693,0.007511606,0,mobile,in-store,diamond,no,yes,no,movies,search,email,retention,intro,no,windows,tier-2,flash,current
7501,21.0,Male,very high,East,diploma,Every month,Crypto,premium,10.0,42.35,423.5,87.0,19,1.979284819,7,-0.633294179,0.565777827,0,desktop,app,silver,yes,yes,unknown,movies,friend,chat,technical,loyalty,yes,ios,tier-2,blackfriday,current
7502,62.0,Female,low,East,diploma,3 years,Electronic Check,standard,33.0,115.31,3805.23,14.0,5,28.77103134,4,0.69475681,0.296679836,1,mobile,chat,bronze,yes,no,yes,kids,social,phone,technical,bundle,yes,ios,tier-1,welcome,current
7503,43.0,Female,high,South,diploma,3 years,Mailed Check,premium,82.0,186.69,4913.795,96.0,9,23.77534004,12,-0.218120913,0.854003881,0,tablet,email,silver,no,yes,no,security,tv,email,billing,loyalty,yes,windows,tier-1,summer,current
7504,45.0,Male,high,South,phd,2 years,Credit Card,basic,85.0,84.45,7178.25,45.0,0,23.52910189,11,-0.461044057,0.756005412,0,smarttv,web,bronze,yes,yes,unknown,movies,friend,email,retention,loyalty,yes,ios,tier-1,summer,current
7505,49.0,Female,low,South,high school,Every month,Bank Transfer,premium,63.0,150.56,9485.28,6.0,5,41.31230547,14,-0.294233617,0.555170609,0,mobile,web,silver,no,no,yes,movies,radio,community,technical,loyalty,no,android,tier-3,summer,current
7506,49.0,Female,medium,Central,high school,3 years,cash,basic,62.0,35.76,4913.795,32.0,15,62.29630295,1,0.52931879,0.617452216,0,mobile,in-store,gold,no,no,no,movies,friend,chat,billing,student,no,windows,tier-3,summer,current
7507,19.0,Female,high,East,phd,3 years,Electronic Check,basic,112.0,59.4,6652.8,58.0,19,17.25595697,1,0.565506132,0.402972258,0,desktop,app,platinum,no,no,yes,movies,affiliate,app,service,loyalty,unknown,android,tier-1,summer,current
7508,48.0,Female,low,East,diploma,Every month,Electronic Check,ultra,44.0,161.2,7092.8,90.0,17,3.339592975,8,-0.771143743,0.448453456,0,mobile,chat,silver,yes,yes,no,movies,radio,phone,technical,loyalty,yes,ios,tier-3,summer,current
7509,20.0,Male,low,North,masters,Every month,paypal,basic,30.0,101.91,3057.3,16.0,4,10.62644164,12,-0.894913554,0.996513284,0,desktop,in-store,bronze,yes,no,yes,movies,search,phone,technical,student,no,android,tier-2,blackfriday,current
7510,71.0,Male,high,North,phd,2 years,Bank Transfer,ultra,2.0,82.07,164.14,79.0,19,54.06944097,13,0.247310661,0.697208996,1,mobile,in-store,silver,no,yes,no,gamer,search,email,billing,loyalty,no,ios,tier-1,summer,30+
7511,25.0,Female,low,North,diploma,Every month,Crypto,premium,33.0,105.165,5880.27,75.0,2,12.53754661,4,0.229830116,0.171243436,0,mobile,app,gold,no,no,no,workfromhome,search,email,service,loyalty,yes,android,tier-2,summer,60+
7512,41.0,Female,low,South,diploma,3 years,paypal,standard,47.0,169.86,7983.42,57.0,11,13.19177802,3,-0.574397245,0.066425964,0,desktop,web,platinum,yes,no,no,movies,tv,chat,technical,intro,no,macos,tier-1,summer,current
7513,32.0,Female,medium,West,diploma,3 years,Crypto,standard,31.0,179.24,4913.795,83.0,12,16.69497572,6,-0.140090933,0.737921188,0,desktop,web,gold,yes,yes,yes,movies,tv,email,technical,loyalty,no,android,tier-3,summer,current
7514,49.0,Female,low,Central,diploma,Every month,Electronic Check,basic,57.0,108.6,6190.2,9.0,3,39.2161124,1,0.272824052,0.833019261,1,desktop,chat,silver,no,yes,yes,movies,search,chat,billing,loyalty,no,windows,tier-3,spring,current
7515,48.0,Female,high,East,diploma,2 years,Mailed Check,standard,71.0,153.4,10891.4,77.0,13,61.62003224,2,0.07787334,0.770881,0,mobile,chat,bronze,no,yes,yes,movies,affiliate,chat,technical,loyalty,no,android,tier-4,summer,current
7516,26.0,Female,high,South,phd,Every month,cash,basic,92.0,86.94,7998.48,92.0,12,46.64441154,11,-0.142039184,0.275576411,0,desktop,in-store,platinum,yes,no,yes,movies,search,chat,technical,loyalty,yes,ios,tier-1,summer,current
7517,56.0,Male,very high,Central,phd,Every month,paypal,ultra,30.0,32.02,960.6,46.0,5,2.366096426,5,0.180356102,0.132217852,1,tablet,in-store,gold,no,yes,no,movies,email,chat,technical,loyalty,no,android,tier-3,summer,current
7518,62.0,Female,medium,East,bachelors,Every month,Bank Transfer,basic,54.0,49.37,2665.98,2.0,0,0.671484138,11,-0.179524384,0.553122609,0,desktop,chat,silver,no,no,yes,movies,email,email,technical,loyalty,yes,ios,tier-2,summer,current
7519,19.0,Female,low,Central,masters,3 years,Crypto,premium,87.0,148.4,12910.8,1.0,2,27.45132834,13,-0.478504285,0.022363754,0,mobile,app,silver,no,yes,no,movies,search,phone,technical,loyalty,no,ios,tier-2,summer,current
7520,25.0,Female,medium,Central,bachelors,1 year,Bank Transfer,ultra,96.0,65.45,6283.2,16.0,18,62.88455721,10,0.461767555,0.225735498,0,tablet,app,silver,yes,yes,yes,movies,search,chat,technical,promo,no,macos,tier-3,cyber,current
7521,24.0,Female,low,East,diploma,2 years,paypal,ultra,8.0,105.165,164.64,16.0,6,46.66853017,8,-0.182437229,0.544191883,0,mobile,phone,silver,yes,no,no,movies,social,phone,technical,intro,yes,android,tier-2,summer,current
7522,73.0,Female,low,Central,phd,1 year,Credit Card,standard,44.0,31.33,1378.52,66.0,18,27.06021139,2,-0.74138818,0.951539632,1,mobile,app,diamond,yes,no,no,movies,radio,chat,technical,loyalty,no,android,tier-3,summer,30+
7523,61.0,Female,very high,North,diploma,Every month,Credit Card,basic,63.0,138.87,8748.81,92.0,18,67.01912478,12,0.91179405,0.224224222,0,desktop,web,bronze,no,yes,no,workfromhome,email,phone,technical,promo,no,linux,tier-1,summer,current
7524,68.0,Female,very high,North,phd,Every month,Credit Card,premium,71.0,22.53,1599.63,86.0,14,15.00885205,10,-0.805599682,0.730739969,0,mobile,app,platinum,yes,no,no,movies,search,chat,outage,loyalty,yes,ios,tier-1,summer,current
7525,56.0,Male,high,Central,bachelors,3 years,Credit Card,ultra,73.0,179.46,13100.58,23.0,9,31.64585552,14,0.564330466,0.982426373,0,mobile,app,silver,no,yes,yes,movies,tv,chat,technical,bundle,no,ios,tier-1,summer,current
7526,59.0,Male,medium,South,masters,Every month,Crypto,standard,78.0,15.94,1243.32,27.0,7,61.07110192,13,0.12273582,0.318576905,0,mobile,app,gold,no,no,no,workfromhome,friend,community,technical,bundle,no,ios,tier-2,blackfriday,current
7527,78.0,Female,low,West,masters,Every month,Crypto,standard,106.0,159.95,16954.7,28.0,10,36.45773698,13,0.225714847,0.300981533,0,desktop,app,gold,yes,no,yes,international,friend,phone,technical,loyalty,yes,ios,tier-2,summer,current
7528,74.0,Male,high,East,masters,Every month,Crypto,standard,85.0,145.69,12383.65,19.0,14,42.02267145,9,0.62954886,0.438720512,0,mobile,app,bronze,no,yes,no,movies,search,chat,technical,bundle,yes,linux,tier-3,summer,current
7529,33.0,Male,very high,South,bachelors,Every month,cash,premium,32.0,46.96,1502.72,47.0,3,17.31909653,13,0.311165929,0.529455867,0,tablet,web,gold,yes,yes,yes,movies,social,phone,technical,bundle,yes,ios,tier-2,summer,current
7530,52.0,Female,high,West,bachelors,Every month,Electronic Check,standard,68.0,72.24,4912.32,25.0,18,35.94793029,5,0.742502522,0.812286951,0,mobile,web,silver,yes,yes,yes,movies,unknown,chat,technical,loyalty,yes,ios,tier-2,welcome,current
7531,47.0,Female,medium,East,phd,Every month,Mailed Check,standard,18.0,95.45,1718.1,24.0,8,54.72578802,3,-0.776491557,0.480590513,1,mobile,chat,silver,no,yes,yes,movies,unknown,app,technical,loyalty,unknown,android,tier-2,summer,30+
7532,27.0,Male,low,West,diploma,Every month,Crypto,standard,50.0,32.15,1607.5,24.0,9,14.28595596,14,0.52811556,0.575505516,0,smarttv,phone,bronze,no,no,yes,sports,unknown,community,technical,loyalty,yes,ios,tier-1,summer,current
7533,55.0,Female,very high,East,bachelors,1 year,Mailed Check,basic,88.0,154.04,13555.52,78.0,12,18.30506272,2,0.722952774,0.729565895,0,mobile,app,gold,yes,yes,yes,kids,friend,phone,technical,promo,yes,ios,tier-2,flash,90+
7534,49.0,Male,high,North,diploma,3 years,Credit Card,standard,86.0,105.165,13695.5,46.0,12,67.12267154,9,0.495342835,0.22828443,1,mobile,app,silver,no,no,no,sports,unknown,phone,technical,bundle,yes,ios,tier-2,summer,current
7535,67.0,Female,high,South,diploma,Every month,Mailed Check,basic,113.0,108.88,12303.44,30.0,16,16.69666134,3,-0.511606593,0.674267383,0,mobile,chat,bronze,yes,yes,yes,movies,email,app,technical,loyalty,no,windows,tier-2,summer,current
7536,49.0,Female,low,West,diploma,2 years,cash,standard,38.0,134.08,5095.04,9.0,5,33.10415219,10,0.537364454,0.511285303,0,mobile,web,silver,yes,yes,yes,movies,radio,chat,technical,intro,unknown,android,tier-2,summer,current
7537,70.0,Female,medium,North,diploma,1 year,paypal,standard,44.0,175.87,7738.28,54.0,5,36.8578511,8,-0.762115263,0.320420031,0,mobile,in-store,platinum,no,yes,unknown,movies,search,email,technical,loyalty,yes,android,tier-1,spring,current
7538,46.0,Male,low,South,diploma,2 years,Mailed Check,basic,15.0,120.56,1808.4,47.0,9,55.53463566,13,0.987846788,0.071521632,0,mobile,in-store,bronze,no,no,yes,workfromhome,event,phone,technical,loyalty,no,android,tier-3,welcome,current
7539,56.0,Female,low,Central,high school,3 years,Credit Card,basic,37.0,181.3,6708.1,17.0,14,12.25850934,5,-0.912681862,0.001040825,1,console,app,bronze,yes,no,yes,security,email,chat,technical,loyalty,yes,ios,tier-2,cyber,current
7540,77.0,Male,low,South,diploma,Every month,Electronic Check,standard,38.0,105.165,6619.22,58.0,18,17.29650433,8,0.091124224,0.709027277,1,mobile,phone,diamond,no,no,no,movies,affiliate,phone,technical,loyalty,unknown,android,tier-2,summer,60+
7541,51.0,Female,medium,South,high school,2 years,Credit Card,standard,89.0,26.99,4913.795,56.0,2,0.683012887,13,-0.891733229,0.743164491,0,mobile,in-store,bronze,no,no,yes,international,affiliate,chat,technical,promo,no,windows,tier-1,spring,90+
